
6.3952712515932375e-10,6.9337758627448223e-08,4.0113480002528229e-06,6.6742792514672297e-08,0.99895793529857269,0.0010379166333486821
3.2544999805562184e-11,5.7375378906034917e-08,2.1839734385429847e-07,7.4316125048750035e-09,0.99923255853024939,0.00076715823287024673
6.7641087685391556e-10,2.8993272622404772e-07,1.8329464306568361e-06,1.3062671624548249e-06,0.99899456507817808,0.0010020050990916613
1.3203450622825417e-13,1.0206041520513985e-09,2.8660192060121063e-08,8.0903276041840337e-11,0.99989082329159829,0.00010914694657017121
2.3327087536857855e-08,5.5181042986206878e-06,4.7885244089854753e-05,1.1287127062240476e-06,0.99375040851301877,0.0061950360987988876
5.3532280157552327e-06,1.3900424103931026e-05,0.0001372630649048498,0.00025557412242776682,0.99295900695989558,0.0066289022006521415
6.814350176543927e-09,8.311660566073751e-06,2.4042429154395639e-05,1.0667462146552895e-06,0.99789295211665918,0.0020736202330556338
7.5546010172458845e-12,1.4942019200572791e-08,4.3817789730289265e-07,1.5150434083994149e-09,0.99950042649881687,0.00049911885866860128
1.2942527254288845e-09,1.3597077776761165e-07,2.7507308198405774e-05,1.3722346151686479e-07,0.99947097673008922,0.00050124147322027734
8.0784573212863985e-07,5.6689054668600646e-05,0.0010560646639058368,5.7049995964910894e-05,0.98905842147955425,0.0097709669601741735
8.2707925382955144e-09,4.138718178458198e-07,1.9952859761410779e-05,3.6518410692637125e-07,0.99378401421689788,0.0061952455966233647
7.605037471386517e-09,1.037883613327922e-06,3.0021970995540912e-05,2.7473622320996173e-07,0.99686144266745125,0.0031072151366792087
2.6343593252088257e-09,6.1918246562449827e-08,3.2683783961592857e-06,5.9768366117204259e-07,0.99403936803703319,0.0059567013483036923
7.9979727092871877e-06,0.00011224853808661555,0.0010455432300057557,0.00028240807164383425,0.97920456199482542,0.019347240192729192
1.0584730509239866e-08,2.4878457057723002e-07,1.0943490824796432e-06,2.0583981700415076e-06,0.99850072895931252,0.0014958589241338203
4.7051851293443722e-11,1.9853322271654053e-08,6.5497826980630932e-07,7.0455844177144456e-08,0.99602020708700489,0.0039790475785072069
6.7641087685391556e-10,2.8993272622404772e-07,1.8329464306568361e-06,1.3062671624548249e-06,0.99899456507817808,0.0010020050990916613
8.7889108620594985e-10,1.0866999120938267e-06,4.580057245252704e-06,8.6170193865739295e-07,0.99849122030582638,0.0015022503561864691
2.8444841423319389e-08,2.7166727429342475e-06,2.7479564227329547e-05,4.6608919527757468e-06,0.99846290666849236,0.0015022077577430328
6.2162910654381582e-11,3.8918389105353293e-07,2.5510931286681969e-07,3.7943000102101654e-09,0.99959526857809833,0.00040408327223479066
1.9024876275187366e-09,2.487850133143748e-07,1.3132212359805745e-06,6.8613394438930296e-08,0.99850250589170353,0.0014958615861651013
2.6322762468784724e-12,7.6536917728973092e-10,5.5021534636383222e-07,8.7513037583255317e-11,0.99978117897329721,0.00021826995584184428
5.429923550212808e-09,1.3852099876648753e-06,8.0137567523708524e-05,1.0000263704735251e-07,0.99784485150986957,0.0020735202800584215
1.7283877981672602e-07,2.6569362267678965e-05,2.0014302149924999e-05,1.8315432333440436e-06,0.99684425040513747,0.0031071615484317265
1.7035573716068945e-08,2.7705044522793756e-06,4.8084006669677718e-05,2.6668183033285808e-07,0.99787527826465949,0.0020735835068145829
4.1430985167797424e-12,1.2755231572944688e-09,2.8654979379978412e-08,8.8242067041225565e-11,0.99970896439028822,0.00029100558682417063
1.0221531754286042e-08,6.9263882025031099e-07,3.2056592558025813e-05,3.3335840372314619e-08,0.99789358566168829,0.0020736215495613655
1.4054892336459227e-08,3.4632646174361709e-07,1.2021466980618095e-05,5.0004778715210459e-08,0.99791390437506566,0.0020736637718208571
3.5590848544330732e-07,1.8731406368098853e-05,0.00017447438915899516,1.0098573172208388e-05,0.98042498624265229,0.019371353480162858
